name,state,lat,lon
South El Monte,CA,34.05195,-118.04673
South Gate,CA,33.95474,-118.21202
South Lake Tahoe,CA,38.93324,-119.98435
South Oroville,CA,39.49655,-121.55219
South Pasadena,CA,34.11612,-118.15035
South San Francisco,CA,37.65466,-122.40775
South San Gabriel,CA,34.04915,-118.09462
South San Jose Hills,CA,34.01279,-117.90478
South Whittier,CA,33.95015,-118.03917
South Yuba City,CA,39.11656,-121.63913
Spring Valley,CA,32.74477,-116.99892
Yokuts Valley,CA,36.74023,-119.24679
Stallion Springs,CA,35.08886,-118.64259
Stanford,CA,37.42411,-122.16608
Stanton,CA,33.80252,-117.99312
Stockton,CA,37.9577,-121.29078
Stratford,CA,36.1894,-119.82319
Strathmore,CA,36.14551,-119.06066
Strawberry,CA,37.89687,-122.50886
Studio City,CA,34.14862,-118.39647
Suisun,CA,38.23825,-122.04024
Summerland,CA,34.42138,-119.59652
Sun City,CA,33.70919,-117.19726
Sunland,CA,34.26695,-118.3023
Sunnyside,CA,36.731,-119.695
Sunnyslope,CA,34.01196,-117.43338
Sunnyvale,CA,37.36883,-122.03635
Sutter,CA,39.15989,-121.75275
Sutter Creek,CA,38.39297,-120.80244
Sylmar,CA,34.30778,-118.44925
Taft,CA,35.14247,-119.45651
Taft Heights,CA,35.13469,-119.47262
Tahoe Vista,CA,39.23991,-120.05102
Tahoma,CA,39.06741,-120.12824
Talmage,CA,39.13323,-123.16778
Tamalpais Valley,CA,37.87965,-122.54581
Tara Hills,CA,37.99353,-122.31636
Tarpey Village,CA,36.79301,-119.70097
Tehachapi,CA,35.13219,-118.44897
Temecula,CA,33.49364,-117.14836
Temelec,CA,38.26658,-122.49276
Temple City,CA,34.10723,-118.05785
Templeton,CA,35.54969,-120.706
Terra Bella,CA,35.96245,-119.04427
Thermal,CA,33.6403,-116.13945
Thermalito,CA,39.51128,-121.58692
Thornton,CA,38.22603,-121.42467
Thousand Oaks,CA,34.17056,-118.83759
Thousand Palms,CA,33.82002,-116.39029
Tiburon,CA,37.87354,-122.45664
Tierra Buena,CA,39.14878,-121.66691
Tipton,CA,36.0594,-119.31206
Topanga,CA,34.09362,-118.60147
Toro Canyon,CA,34.42,-119.56707
Torrance,CA,33.83585,-118.34063
Trabuco Canyon,CA,33.66252,-117.59033
Tracy,CA,37.73987,-121.42618
Truckee,CA,39.32796,-120.18325
Tujunga,CA,34.25223,-118.28841
Tulare,CA,36.20773,-119.34734
Tuolumne City,CA,37.9627,-120.2413
Turlock,CA,37.49466,-120.84659
Tustin,CA,33.74585,-117.82617
North Tustin,CA,33.76446,-117.79394
Twain Harte,CA,38.03965,-120.23269
Twentynine Palms,CA,34.13556,-116.05417
Twin Lakes,CA,36.96745,-121.99802
Ukiah,CA,39.15017,-123.20778
Union City,CA,37.59577,-122.01913
Universal City,CA,34.1389,-118.35341
Upland,CA,34.09751,-117.64839
Upper Lake,CA,39.16461,-122.91055
Vacaville,CA,38.35658,-121.98774
Val Verde,CA,34.445,-118.65759
Valencia,CA,34.44361,-118.60953
Valinda,CA,34.04529,-117.94367
Valle Vista,CA,33.7478,-116.89336
Vallejo,CA,38.10409,-122.25664
Valley Center,CA,33.21837,-117.0342
Valley Springs,CA,38.19159,-120.8291
Van Nuys,CA,34.18667,-118.44897
Vandenberg Village,CA,34.70832,-120.46766
Venice,CA,33.99084,-118.46008
Ventura,CA,34.27834,-119.29317
Victorville,CA,34.53611,-117.29116
Villa Park,CA,33.81446,-117.81311
Vincent,CA,34.50055,-118.11646
Visalia,CA,36.33023,-119.29206
Vista,CA,33.20004,-117.24254
Vista Santa Rosa,CA,33.6278,-116.21806
Waldon,CA,37.92631,-122.05552
Walnut,CA,34.02029,-117.86534
Walnut Creek,CA,37.90631,-122.06496
Walnut Grove,CA,38.24214,-121.51162
Walnut Park,CA,33.96807,-118.22507
Waterford,CA,37.64132,-120.76048
Watsonville,CA,36.91023,-121.75689
Weedpatch,CA,35.23802,-118.9151
Weldon,CA,35.66579,-118.29036
West Athens,CA,33.92335,-118.30341
West Carson,CA,33.82168,-118.29257
West Rancho Dominguez,CA,33.8939,-118.27063
West Covina,CA,34.06862,-117.93895
West Hollywood,CA,34.09001,-118.36174
West Menlo Park,CA,37.43355,-122.20302
West Park,CA,36.71023,-119.85126
West Puente Valley,CA,34.05168,-117.9684
West Sacramento,CA,38.58046,-121.53023
Westlake Village,CA,34.14584,-118.80565
Westminster,CA,33.75918,-118.00673
Westmont,CA,33.9414,-118.3023
Westmorland,CA,33.03727,-115.62138
Westwood,CA,34.05612,-118.43063
Wheatland,CA,39.00989,-121.42301
Whittier,CA,33.97918,-118.03284
Wildomar,CA,33.59891,-117.28004
Williams,CA,39.15461,-122.14942
Willits,CA,39.40961,-123.35557
Willowbrook,CA,33.91696,-118.25507
Willows,CA,39.52433,-122.19359
Wilmington,CA,33.78002,-118.26257
Wilton,CA,38.41186,-121.27217
Winchester,CA,33.70697,-117.08447
Windsor,CA,38.54713,-122.81638
Winnetka,CA,34.21334,-118.57203
Winters,CA,38.52491,-121.9708
Winter Gardens,CA,32.83116,-116.93336
Winton,CA,37.38938,-120.61325
Wofford Heights,CA,35.7069,-118.4562
Woodacre,CA,38.0127,-122.64526
Woodbridge,CA,38.15408,-121.30134
Woodcrest,CA,33.88224,-117.35727
Woodlake,CA,36.41356,-119.09872
Woodland,CA,38.67852,-121.7733
Woodland Hills,CA,34.16834,-118.60592
Woodside,CA,37.42994,-122.25386
Woodville,CA,36.09356,-119.199
Wrightwood,CA,34.36083,-117.63339
Yorba Linda,CA,33.88863,-117.81311
Yosemite Lakes,CA,37.19106,-119.77265
Yountville,CA,38.40158,-122.36081
Yuba City,CA,39.14045,-121.61691
Yucaipa,CA,34.03363,-117.04309
Yucca Valley,CA,34.11417,-116.43224
Acres Green,CO,39.55666,-104.89609
Alamosa,CO,37.46945,-105.87002
Applewood,CO,39.75778,-105.1625
Arvada,CO,39.80276,-105.08748
Aspen,CO,39.1911,-106.81754
Aurora,CO,39.72943,-104.83192
Avon,CO,39.63137,-106.52225
Bailey,CO,39.40554,-105.47333
Basalt,CO,39.36887,-107.03282
Battlement Mesa,CO,39.44137,-108.02507
Bayfield,CO,37.22556,-107.59811
Bennett,CO,39.75887,-104.42746
Berkley,CO,39.80443,-105.02609
Black Forest,CO,39.01305,-104.70081
Breckenridge,CO,39.48165,-106.03835
Brighton,CO,39.98526,-104.82053
Broomfield,CO,39.92054,-105.08665
Buena Vista,CO,38.84222,-106.13113
Burlington,CO,39.30611,-102.26936
Byers,CO,39.71137,-104.22774
Cañon City,CO,38.44098,-105.24245
Carbondale,CO,39.40221,-107.21116
Carriage Club,CO,39.53249,-104.90109
Castle Pines,CO,39.45804,-104.89609
Castle Rock,CO,39.37221,-104.85609
Castlewood,CO,39.58471,-104.90109
Cedaredge,CO,38.90165,-107.92645
Centennial,CO,39.57916,-104.87692
Center,CO,37.75306,-106.10864
Cherry Hills Village,CO,39.64165,-104.95943
Cimarron Hills,CO,38.85861,-104.69886
Clifton,CO,39.09193,-108.44898
Coal Creek,CO,39.90638,-105.37749
Colorado City,CO,37.94529,-104.83526
Colorado Springs,CO,38.83388,-104.82136
Columbine,CO,39.58777,-105.06943
Columbine Valley,CO,39.6011,-105.03221
Commerce City,CO,39.80832,-104.93387
Cortez,CO,37.34888,-108.58593
Crested Butte,CO,38.86971,-106.98782
Cripple Creek,CO,38.74666,-105.17831
Del Norte,CO,37.67889,-106.35337
Delta,CO,38.74221,-108.06896
Denver,CO,39.73915,-104.9847
Derby,CO,39.83943,-104.91859
Durango,CO,37.27528,-107.88007
Eagle,CO,39.65526,-106.82865
Edgewater,CO,39.75304,-105.06415
Edwards,CO,39.64499,-106.5942
El Jebel,CO,39.39498,-107.09033
Elizabeth,CO,39.36027,-104.59691
Ellicott,CO,38.83833,-104.38691
Englewood,CO,39.64777,-104.98776
Evergreen,CO,39.63332,-105.31721
Federal Heights,CO,39.85137,-104.99859
Florence,CO,38.39028,-105.1186
Fort Carson,CO,38.73749,-104.78886
Fountain,CO,38.68222,-104.70081
Fowler,CO,38.12917,-104.02329
Fraser,CO,39.94499,-105.81723
Frisco,CO,39.57443,-106.09752
Fruita,CO,39.15887,-108.72899
Fruitvale,CO,39.08165,-108.49676
Genesee,CO,39.68582,-105.27277
Georgetown,CO,39.7061,-105.6975
Glendale,CO,39.70499,-104.93359
Gleneagle,CO,39.04527,-104.82442
Glenwood Springs,CO,39.55054,-107.32478
Golden,CO,39.75554,-105.2211
Grand Junction,CO,39.06387,-108.55065
Greenwood Village,CO,39.61721,-104.95081
Gunnison,CO,38.54582,-106.92532
Gypsum,CO,39.64693,-106.95171
Highlands Ranch,CO,39.55388,-104.96943
Idaho Springs,CO,39.74249,-105.51361
Indian Hills,CO,39.61665,-105.23721
Ken Caryl,CO,39.57582,-105.11221
Keystone,CO,39.59943,-105.98724
Kittredge,CO,39.65471,-105.29971
La Junta,CO,37.98501,-103.54383
Lafayette,CO,39.9936,-105.08971
Lakewood,CO,39.70471,-105.08137
Lamar,CO,38.08723,-102.62075
Las Animas,CO,38.06667,-103.22271
Leadville,CO,39.25082,-106.29252
Limon,CO,39.26388,-103.69217
Lincoln Park,CO,38.42916,-105.21999
Littleton,CO,39.61332,-105.01665
Loma,CO,39.19581,-108.81316
Lone Tree,CO,39.55171,-104.8863
Louisville,CO,39.97776,-105.13193
Mancos,CO,37.345,-108.28925
Manitou Springs,CO,38.85971,-104.9172
Meridian,CO,39.53957,-104.84528
Minturn,CO,39.58637,-106.43086
Monte Vista,CO,37.57917,-106.14808
Montrose,CO,38.47832,-107.87617
Monument,CO,39.09166,-104.87276
Mountain Village,CO,37.93138,-107.85645
Nederland,CO,39.96138,-105.51083
New Castle,CO,39.57276,-107.53644
Northglenn,CO,39.88554,-104.9872
Olathe,CO,38.60499,-107.98229
Orchard Mesa,CO,39.048,-108.529
Orchard City,CO,38.82832,-107.9709
Ordway,CO,38.21806,-103.75606
Ouray,CO,38.02277,-107.67145
Pagosa Springs,CO,37.26945,-107.00976
Palisade,CO,39.11026,-108.35092
Palmer Lake,CO,39.12221,-104.9172
Parachute,CO,39.45192,-108.05285
Parker,CO,39.5186,-104.76136
Penrose,CO,38.425,-105.02276
Perry Park,CO,39.25666,-104.99248
Ponderosa Park,CO,39.40832,-104.65108
Pueblo,CO,38.25445,-104.60914
Pueblo West,CO,38.35,-104.72275
Redlands,CO,39.07887,-108.63565
Rifle,CO,39.5347,-107.78312
Rocky Ford,CO,38.05251,-103.72023
Roxborough Park,CO,39.47388,-105.08526
Salida,CO,38.53472,-105.9989
Sheridan,CO,39.64693,-105.02526
Sherrelwood,CO,39.83776,-105.00137
Silt,CO,39.54859,-107.65617
Silverthorne,CO,39.63214,-106.07428
Snowmass Village,CO,39.21304,-106.93782
Southglenn,CO,39.58721,-104.95276
Springfield,CO,37.40835,-102.61436
Stonegate,CO,39.53082,-104.80386
Strasburg,CO,39.73832,-104.32329
Stratmoor,CO,38.77388,-104.7797
Superior,CO,39.95276,-105.1686
Telluride,CO,37.93749,-107.81229
The Pinery,CO,39.45527,-104.73442
Thornton,CO,39.86804,-104.97192
Todd Creek,CO,39.97804,-104.87331
Towaoc,CO,37.20444,-108.72954
Trinidad,CO,37.16946,-104.50054
Twin Lakes,CO,39.82499,-105.0047
Vail,CO,39.64026,-106.3742
Walsenburg,CO,37.62418,-104.78026
Welby,CO,39.83665,-104.95915
Westminster,CO,39.83665,-105.0372
Wheat Ridge,CO,39.7661,-105.07721
Woodland Park,CO,38.99388,-105.05693
Woodmoor,CO,39.10138,-104.84748
Atwood,KS,39.80667,-101.0421
Colby,KS,39.39584,-101.05238
Dodge City,KS,37.7528,-100.01708
Elkhart,KS,37.00808,-101.89017
Garden City,KS,37.97169,-100.87266
Goodland,KS,39.35083,-101.71017
Holcomb,KS,37.98614,-100.98933
Hoxie,KS,39.3575,-100.44181
Hugoton,KS,37.1753,-101.3496
Johnson,KS,37.57057,-101.751
Lakin,KS,37.94058,-101.25489
Leoti,KS,38.47974,-101.35877
Liberal,KS,37.04308,-100.921
Meade,KS,37.28558,-100.34015
Oakley,KS,39.13334,-100.86376
Oberlin,KS,39.81834,-100.5282
Plains,KS,37.2603,-100.59265
Saint Francis,KS,39.77222,-101.7999
Satanta,KS,37.43725,-100.97211
Scott City,KS,38.48252,-100.90709
Syracuse,KS,37.98071,-101.7543
Sublette,KS,37.48169,-100.84377
Ulysses,KS,37.58141,-101.35517
Agua Fria,NM,35.65448,-106.02224
Alamo,NM,34.42089,-107.51088
Alamogordo,NM,32.89953,-105.96027
Albuquerque,NM,35.08449,-106.65114
Angel Fire,NM,36.39309,-105.28501
Anthony,NM,32.00399,-106.60583
Arenas Valley,NM,32.79396,-108.18421
Arroyo Seco,NM,36.51669,-105.56918
Artesia,NM,32.84233,-104.4033
Atoka,NM,32.76956,-104.38885
Aztec,NM,36.82223,-107.99285
Bayard,NM,32.76174,-108.1306
Belen,NM,34.66284,-106.77642
Berino,NM,32.07093,-106.62138
Bernalillo,NM,35.30004,-106.55114
Black Rock,NM,35.08837,-108.79119
Bloomfield,NM,36.71112,-107.98451
Boles Acres,NM,32.80703,-105.9861
Bosque Farms,NM,34.85478,-106.7053
Capitan,NM,33.54536,-105.5722
Carlsbad,NM,32.42067,-104.22884
Carnuel,NM,35.06394,-106.45725
Chama,NM,36.90307,-106.57948
Chaparral,NM,32.02376,-106.38566
Chimayo,NM,36.00391,-105.94697
Church Rock,NM,35.53391,-108.5998
Clayton,NM,36.45169,-103.1841
Clovis,NM,34.4048,-103.20523
Columbus,NM,31.8276,-107.64002
Corrales,NM,35.23782,-106.60669
Crownpoint,NM,35.67808,-108.15118
Deming,NM,32.2687,-107.75864
Dexter,NM,33.19733,-104.37302
Doña Ana,NM,32.38954,-106.8139
Dulce,NM,36.93362,-106.99893
Edgewood,NM,35.06144,-106.19141
El Cerro,NM,34.774,-106.704
El Rancho,NM,35.88919,-106.07975
El Valle de Arroyo Seco,NM,35.9628,-106.02947
Eldorado at Santa Fe,NM,35.52642,-105.93474
Elephant Butte,NM,33.14868,-107.18475
Española,NM,35.99113,-106.08058
Estancia,NM,34.75839,-106.05585
Eunice,NM,32.43734,-103.15908
Farmington,NM,36.72806,-108.21869
Flora Vista,NM,36.79445,-108.08035
Gallup,NM,35.52808,-108.74258
Grants,NM,35.1476,-107.85261
Hagerman,NM,33.11511,-104.32691
Hatch,NM,32.66536,-107.15307
Hobbs,NM,32.70261,-103.13604
Hurley,NM,32.69924,-108.13199
Jal,NM,32.11318,-103.19351
Jarales,NM,34.61312,-106.76364
Jemez Pueblo,NM,35.61422,-106.72832
Kirtland,NM,36.73417,-108.3598
La Cienega,NM,35.56281,-106.13086
La Huerta,NM,32.4429,-104.22106
La Luz,NM,32.97787,-105.94193
La Mesilla,NM,35.94836,-106.07058
La Puebla,NM,35.98919,-105.99641
La Union,NM,31.95066,-106.66166
Laguna,NM,35.03671,-107.38282
Las Cruces,NM,32.31232,-106.77834
Las Vegas,NM,35.59393,-105.2239
Lee Acres,NM,35.14866,-106.64697
Lee Acres,NM,36.69889,-108.03674
Lordsburg,NM,32.35036,-108.70866
Los Alamos,NM,35.88808,-106.30697
Los Chavez,NM,34.72571,-106.75726
Los Lunas,NM,34.80617,-106.73336
Los Ranchos de Albuquerque,NM,35.16199,-106.6428
Loving,NM,32.28623,-104.09577
Lovington,NM,32.94401,-103.34855
McIntosh,NM,34.86478,-106.05169
Meadow Lake,NM,34.80144,-106.54363
Mescalero,NM,33.15759,-105.77415
Mesilla,NM,32.27009,-106.80084
Mesquite,NM,32.16454,-106.69666
Milan,NM,35.16976,-107.89089
Moriarty,NM,34.99005,-106.04919
Nambe,NM,35.89336,-105.98252
Navajo,NM,35.90001,-109.03398
Navajo,NM,36.94612,-107.06309
North Valley,NM,35.17338,-106.62336
Paradise Hills,NM,35.2006,-106.70114
Pecos,NM,35.5742,-105.67502
Peralta,NM,34.837,-106.69058
Placitas,NM,35.30698,-106.42475
Ponderosa Pine,NM,34.97699,-106.32419
Portales,NM,34.18619,-103.3344
Questa,NM,36.70391,-105.59501
Radium Springs,NM,32.5012,-106.92807
Ranchos de Taos,NM,36.35864,-105.60946
Raton,NM,36.90336,-104.43915
Rio Rancho,NM,35.23338,-106.66447
Roswell,NM,33.39437,-104.52491
Ruidoso,NM,33.33175,-105.67304
Ruidoso Downs,NM,33.32897,-105.60443
San Felipe Pueblo,NM,35.43392,-106.44669
San Miguel,NM,32.15538,-106.735
San Ysidro,NM,32.35093,-106.81112
Sandia Heights,NM,35.17699,-106.49141
Sandia Knolls,NM,35.16393,-106.31141
Santa Clara,NM,32.77952,-108.15032
Santa Clara Pueblo,NM,35.96558,-106.08863
Santa Fe,NM,35.68698,-105.9378
Santa Rosa,NM,34.93867,-104.68249
Santa Teresa,NM,36.15335,-106.67948
Santa Teresa,NM,31.85594,-106.63916
Santo Domingo Pueblo,NM,35.51476,-106.36586
Shiprock,NM,36.78555,-108.68703
Silver City,NM,32.77007,-108.28033
Socorro,NM,34.0584,-106.89142
South Valley,NM,35.01005,-106.67808
Spencerville,NM,36.82,-108.05813
Sunland Park,NM,31.7965,-106.57999
Taos Pueblo,NM,36.43864,-105.54445
Taos,NM,36.40725,-105.57307
Texico,NM,34.38869,-103.05134
Thoreau,NM,35.40253,-108.2234
Tome,NM,34.74089,-106.72836
Truth or Consequences,NM,33.1284,-107.25281
Tucumcari,NM,35.17191,-103.72686
Tularosa,NM,33.07397,-106.0186
Twin Lakes,NM,35.70919,-108.77481
University Park,NM,32.28343,-106.75334
Upper Fruitland,NM,36.71584,-108.31424
Vado,NM,32.11176,-106.6625
Valencia,NM,34.7995,-106.7003
Waterflow,NM,36.75972,-108.48175
White Rock,NM,35.82753,-106.20391
White Sands,NM,32.38093,-106.47944
Zuni Pueblo,NM,35.07253,-108.85064
Alamo,NV,37.36496,-115.16446
Boulder City,NV,35.97859,-114.83249
Bunkerville,NV,36.77303,-114.12802
Caliente,NV,37.61496,-114.51194
Carson City,NV,39.1638,-119.7674
Cold Springs,NV,39.68019,-119.97659
Dayton,NV,39.23714,-119.59295
Ely,NV,39.24744,-114.88863
Enterprise,NV,36.02525,-115.24194
Fallon,NV,39.47353,-118.77737
Fernley,NV,39.60797,-119.25183
Gardnerville,NV,38.9413,-119.74962
Gardnerville Ranchos,NV,38.88824,-119.74129
Golden Valley,NV,39.61547,-119.82658
Hawthorne,NV,38.52464,-118.62458
Henderson,NV,36.0397,-114.98194
Incline Village,NV,39.2513,-119.97297
Johnson Lane,NV,39.04796,-119.72212
Kingsbury,NV,38.97713,-119.90685
Las Vegas,NV,36.17497,-115.13722
Laughlin,NV,35.16778,-114.57302
Lemmon Valley,NV,39.63602,-119.84325
McGill,NV,39.40494,-114.77863
Mesquite,NV,36.80553,-114.06719
Minden,NV,38.95407,-119.76573
Moapa Town,NV,36.68219,-114.59416
Moapa Valley,NV,36.58053,-114.47026
Mogul,NV,39.5138,-119.92603
North Las Vegas,NV,36.19886,-115.1175
Pahrump,NV,36.20829,-115.98391
Paradise,NV,36.09719,-115.14666
Pioche,NV,37.92969,-114.45221
Reno,NV,39.52963,-119.8138
Sandy Valley,NV,35.81692,-115.63223
Silver Springs,NV,39.41547,-119.22461
Smith,NV,38.80047,-119.32738
Spanish Springs,NV,39.64908,-119.70741
Sparks,NV,39.53491,-119.75269
Spring Valley,NV,36.10803,-115.245
Stagecoach,NV,39.3738,-119.37406
Sun Valley,NV,39.5963,-119.77602
Sunrise Manor,NV,36.21108,-115.07306
Tonopah,NV,38.06716,-117.23008
Verdi,NV,39.51824,-119.98881
Whitney,NV,36.09831,-115.0363
Winchester,NV,36.12997,-115.11889
Yerington,NV,38.98575,-119.16293
Beaver,OK,36.81614,-100.51987
Boise City,OK,36.72947,-102.51324
Goodwell,OK,36.5953,-101.63655
Guymon,OK,36.6828,-101.48155
Hooker,OK,36.86003,-101.2135
Abernathy,TX,33.8323,-101.84295
Agua Dulce,TX,31.65511,-106.13887
Alpine,TX,30.35862,-103.66206
Amarillo,TX,35.222,-101.8313
Andrews,TX,32.31872,-102.54572
Anthony,TX,31.99927,-106.60555
Big Lake,TX,31.19154,-101.46039
Big Spring,TX,32.2504,-101.47874
Booker,TX,36.45336,-100.53737
Borger,TX,35.66782,-101.39739
Bovina,TX,34.51368,-102.883
Brackettville,TX,29.31051,-100.41786
Brownfield,TX,33.1812,-102.27435
Bushland,TX,35.192,-102.06464
Cactus,TX,36.05226,-102.0024
Canadian,TX,35.91282,-100.38208
Canutillo,TX,31.91149,-106.60027
Canyon,TX,34.98033,-101.9188
Childress,TX,34.42645,-100.204
Cienegas Terrace,TX,29.36745,-100.94371
Clarendon,TX,34.93783,-100.8882
Claude,TX,35.11172,-101.36322
Clint,TX,31.59234,-106.22414
Colorado City,TX,32.38817,-100.86456
Crane,TX,31.39736,-102.35014
Crosbyton,TX,33.66008,-101.23793
Dalhart,TX,36.05948,-102.51325
Del Rio,TX,29.36273,-100.89676
Denver City,TX,32.96455,-102.8291
Dimmitt,TX,34.5509,-102.31186
Dumas,TX,35.86559,-101.97324
Eagle Pass,TX,28.70914,-100.49952
Earth,TX,34.23314,-102.41075
Eidson Road,TX,28.6772,-100.48702
El Paso,TX,31.75872,-106.48693
Eldorado,TX,30.86017,-100.60093
Elm Creek,TX,28.77442,-100.49174
Fabens,TX,31.50234,-106.15859
Farwell,TX,34.38341,-103.038
Floydada,TX,33.98452,-101.33766
Fort Clark Springs,TX,29.30607,-100.42202
Fort Davis,TX,30.58821,-103.89463
Fort Hancock,TX,31.29846,-105.84525
Fort Stockton,TX,30.89404,-102.87932
Friona,TX,34.64173,-102.7241
Fritch,TX,35.63977,-101.60323
Gardendale,TX,32.0204,-102.38015
Grape Creek,TX,31.57932,-100.5476
Hale Center,TX,34.06424,-101.84379
Hamlin,TX,32.88483,-100.12649
Hart,TX,34.38507,-102.11574
Hereford,TX,34.81521,-102.39932
Homestead Meadows North,TX,31.84963,-106.17285
Homestead Meadows South,TX,31.81097,-106.16427
Horizon City,TX,31.69261,-106.20748
Idalou,TX,33.66647,-101.68294
Iraan,TX,30.91405,-101.89791
Kermit,TX,31.85763,-103.09267
Lamesa,TX,32.7376,-101.95099
Las Quintas Fronterizas,TX,28.69053,-100.46869
Las Quintas Fronterizas Colonia,TX,28.69137,-100.46924
Levelland,TX,33.58732,-102.37796
Littlefield,TX,33.91731,-102.3249
Lockney,TX,34.12452,-101.44155
Lorenzo,TX,33.67064,-101.53516
Lubbock,TX,33.57786,-101.85517
Marfa,TX,30.30973,-104.02134
McCamey,TX,31.13598,-102.2243
Memphis,TX,34.72478,-100.53401
Merkel,TX,32.47068,-100.01287
Midland,TX,31.99735,-102.07791
Monahans,TX,31.5943,-102.89265
Morton,TX,33.7251,-102.75938
Muleshoe,TX,34.22647,-102.72383
Odessa,TX,31.84568,-102.36764
Olton,TX,34.18341,-102.13463
Ozona,TX,30.71017,-101.20067
Paducah,TX,34.0123,-100.30206
Pampa,TX,35.53616,-100.95987
Panhandle,TX,35.3456,-101.38044
Pecos,TX,31.42291,-103.49323
Perryton,TX,36.40003,-100.80265
Petersburg,TX,33.86952,-101.59739
Plains,TX,33.18871,-102.82799
Plainview,TX,34.18479,-101.70684
Post,TX,33.19122,-101.379
Presidio,TX,29.56074,-104.37215
Ransom Canyon,TX,33.53342,-101.67961
Robert Lee,TX,31.89237,-100.48482
Rocksprings,TX,30.01576,-100.20536
Roscoe,TX,32.44595,-100.53872
Rosita North,TX,28.65644,-100.42218
Rosita South,TX,28.62375,-100.42837
Rotan,TX,32.85205,-100.46566
San Angelo,TX,31.46377,-100.43704
San Elizario,TX,31.58511,-106.27276
Seagraves,TX,32.94427,-102.56491
Seminole,TX,32.71899,-102.64491
Seth Ward,TX,34.21174,-101.69017
Shallowater,TX,33.68897,-101.99823
Shamrock,TX,35.21422,-100.24901
Slaton,TX,33.43731,-101.64349
Snyder,TX,32.71789,-100.91762
Socorro,TX,31.65456,-106.30331
Socorro Mission Number 1 Colonia,TX,31.63622,-106.29054
Sonora,TX,30.56685,-100.64343
Sparks,TX,31.67261,-106.2397
Spearman,TX,36.19837,-101.19238
Stanton,TX,32.12929,-101.78846
Sterling City,TX,31.83625,-100.98483
Stinnett,TX,35.82698,-101.44294
Stratford,TX,36.33614,-102.07212
Sundown,TX,33.45621,-102.48936
Sunray,TX,36.0167,-101.82462
Sweetwater,TX,32.47095,-100.40594
Tahoka,TX,33.16676,-101.79377
Tornillo,TX,31.4454,-106.08831
Tulia,TX,34.53589,-101.75852
Val Verde Park,TX,29.37495,-100.83176
Van Horn,TX,31.04029,-104.83073
Vinton,TX,31.95121,-106.60249
Wellington,TX,34.85617,-100.21373
West Odessa,TX,31.84235,-102.49876
Westway,TX,31.95871,-106.57805
Wheeler,TX,35.44533,-100.27096
Wink,TX,31.75124,-103.15989
Wolfforth,TX,33.50592,-102.00906
Aurora,UT,38.92219,-111.93409
Beaver,UT,38.27691,-112.64105
Blanding,UT,37.62433,-109.47966
Carbonville,UT,39.61996,-110.83433
Castle Dale,UT,39.21219,-111.01961
Cedar City,UT,37.67748,-113.06189
Delta,UT,39.35218,-112.57717
East Carbon City,UT,39.54774,-110.41488
Enoch,UT,37.77331,-113.02439
Ephraim,UT,39.35968,-111.58631
Enterprise,UT,37.57359,-113.71913
Fairview,UT,39.62635,-111.43963
Ferron,UT,39.09358,-111.13322
Fillmore,UT,38.96885,-112.32355
Fountain Green,UT,39.62996,-111.6352
Genola,UT,39.99634,-111.84327
Gunnison,UT,39.15524,-111.81826
Helper,UT,39.68413,-110.85461
Hildale,UT,37.0036,-112.96688
Huntington,UT,39.32664,-110.96461
Hurricane,UT,37.17526,-113.28995
Ivins,UT,37.16859,-113.67941
Kanab,UT,37.04749,-112.52631
LaVerkin,UT,37.20109,-113.26967
Manti,UT,39.2683,-111.63686
Milford,UT,38.39691,-113.01079
Moab,UT,38.57332,-109.54984
Monroe,UT,38.62997,-112.12076
Monticello,UT,37.87138,-109.34289
Moroni,UT,39.52496,-111.59047
Mount Pleasant,UT,39.54691,-111.45547
Nephi,UT,39.71023,-111.83632
Orangeville,UT,39.22719,-111.0535
Panguitch,UT,37.82276,-112.43576
Parowan,UT,37.8422,-112.828
Price,UT,39.59941,-110.81071
Richfield,UT,38.77247,-112.08409
